,Birth,Birth_rate,Death,Death_rate,Divorce,Divorce_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate
4469,0.675,5.4,975.0,7.8,294.0,2.3,406.0,3.2,-300.0,-2.4
4470,0.638,5.4,604.0,5.1,256.0,2.2,388.0,3.3,34.0,0.3
4471,6.761,6.2,5006.0,4.6,2513.0,2.3,4196.0,3.9,1755.0,1.6
4472,1.123,5.2,1764.0,8.2,495.0,2.3,617.0,2.9,-641.0,-3.0
4473,1.516,5.6,1833.0,6.7,690.0,2.5,815.0,3.0,-317.0,-1.2
4474,1.316,5.5,1232.0,5.2,659.0,2.8,780.0,3.3,84.0,0.4
4475,0.339,6.2,333.0,6.1,137.0,2.5,216.0,3.9,6.0,0.1
4476,0.699,4.7,1203.0,8.2,331.0,2.2,436.0,3.0,-504.0,-3.4
4477,0.814,5.4,1411.0,9.4,355.0,2.4,411.0,2.7,-597.0,-4.0
4478,0.253,8.9,117.0,4.1,52.0,1.8,146.0,5.1,136.0,4.8
4479,4.108,5.3,3709.0,4.7,1458.0,1.9,3272.0,4.2,399.0,0.5
4480,0.559,6.0,425.0,4.6,228.0,2.5,330.0,3.5,134.0,1.4
4481,23.499,5.6,24352.0,5.8,9536.0,2.3,15324.0,3.6,-853.0,-0.2
4482,1.185,4.2,1970.0,6.9,588.0,2.1,838.0,2.9,-785.0,-2.8
4483,0.707,5.3,1014.0,7.5,339.0,2.5,489.0,3.6,-307.0,-2.3
4484,0.91,5.1,1417.0,7.9,427.0,2.4,632.0,3.5,-507.0,-2.8
4485,0.901,4.4,1185.0,5.8,367.0,1.8,670.0,3.3,-284.0,-1.4
4486,0.605,4.9,688.0,5.6,277.0,2.2,515.0,4.2,-83.0,-0.7
4487,0.653,5.0,1028.0,7.9,318.0,2.5,468.0,3.6,-375.0,-2.9
4488,0.601,4.9,721.0,5.9,218.0,1.8,376.0,3.1,-120.0,-1.0
4489,6.299,5.6,5379.0,4.8,2406.0,2.1,4473.0,4.0,920.0,0.8
4490,1.066,4.8,1898.0,8.5,493.0,2.2,774.0,3.5,-832.0,-3.7
4491,1.318,4.7,2024.0,7.2,595.0,2.1,985.0,3.5,-706.0,-2.5
4492,1.256,5.1,1379.0,5.6,653.0,2.6,858.0,3.5,-123.0,-0.5
4493,0.307,5.4,348.0,6.2,152.0,2.7,205.0,3.6,-41.0,-0.7
4494,0.642,4.2,1320.0,8.7,365.0,2.4,451.0,3.0,-678.0,-4.5
4495,0.751,4.8,1510.0,9.7,359.0,2.3,479.0,3.1,-759.0,-4.9
4496,0.283,9.6,111.0,3.8,50.0,1.7,146.0,4.9,172.0,5.8
